"user_id","game_name","payment_month","total_revenue","age","language","previous_paid_month","next_paid_month","next_calendar_month","prev_calendar_month","previous_revenue","future_revenue","new_mrr","new_paid_users","paid_users","expansion_mrr","contraction_mrr","churned_revenue","churned_users","churn_month"
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-10-01 00:00:00.000 +0300,24.96,21,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,18.12,24.96,1,1,0,0,0,0,
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-11-01 00:00:00.000 +0200,18.12,21,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,24.96,,0,0,1,0,6.84,18.12,1,2022-12-01
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-04-01 00:00:00.000 +0300,41.46,19,ru,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,13.26,41.46,1,1,0,0,0,0,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-05-01 00:00:00.000 +0300,13.26,19,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,41.46,14.64,0,0,1,0,28.20,0,0,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-06-01 00:00:00.000 +0300,14.64,19,ru,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,13.26,38.07,0,0,1,1.38,0,0,0,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-07-01 00:00:00.000 +0300,38.07,19,ru,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,14.64,31.53,0,0,1,23.43,0,38.07,1,2022-08-01
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-09-01 00:00:00.000 +0300,31.53,19,ru,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,38.07,16.83,0,0,1,0,0,0,0,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-10-01 00:00:00.000 +0300,16.83,19,ru,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,31.53,,0,0,1,0,14.70,16.83,1,2022-11-01
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-08-01 00:00:00.000 +0300,12.93,31,en,,,2022-09-01,2022-07-01,,,12.93,1,1,0,0,12.93,1,2022-09-01
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,2022-10-01 00:00:00.000 +0300,25.71,21,uk,,,2022-11-01,2022-09-01,,,25.71,1,1,0,0,25.71,1,2022-11-01
kGxMA4SONgR8wL4JeeX8PQ==,game 3,2022-12-01 00:00:00.000 +0200,32.37,23,uk,,,2023-01-01,2022-11-01,,,32.37,1,1,0,0,32.37,1,2023-01-01
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-10-01 00:00:00.000 +0300,49.65,17,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,32.76,49.65,1,1,0,0,0,0,
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-11-01 00:00:00.000 +0200,32.76,17,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,49.65,,0,0,1,0,16.89,32.76,1,2022-12-01
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-10-01 00:00:00.000 +0300,72.36,16,ru,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,65.40,72.36,1,1,0,0,0,0,
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-11-01 00:00:00.000 +0200,65.40,16,ru,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,72.36,47.88,0,0,1,0,6.96,0,0,
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-12-01 00:00:00.000 +0200,47.88,16,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,65.40,,0,0,1,0,17.52,47.88,1,2023-01-01
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-03-01 00:00:00.000 +0200,38.10,15,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,59.73,38.10,1,1,0,0,0,0,
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,2022-04-01 00:00:00.000 +0300,59.73,15,ru,2022-03-01 00:00:00.000 +0200,,2022-05-01,2022-03-01,38.10,,0,0,1,21.63,0,59.73,1,2022-05-01
L3waZ4UDUTOCMfVcL29lGQ==,game 3,2022-12-01 00:00:00.000 +0200,45.06,29,en,,,2023-01-01,2022-11-01,,,45.06,1,1,0,0,45.06,1,2023-01-01
L8+KU8u6xftnkFVO501X7w==,game 3,2022-07-01 00:00:00.000 +0300,14.04,30,uk,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,14.55,14.04,1,1,0,0,0,0,
L8+KU8u6xftnkFVO501X7w==,game 3,2022-08-01 00:00:00.000 +0300,14.55,30,uk,2022-07-01 00:00:00.000 +0300,,2022-09-01,2022-07-01,14.04,,0,0,1,0.51,0,14.55,1,2022-09-01
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-01 00:00:00.000 +0300,47.94,20,uk,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,90.75,47.94,1,1,0,0,0,0,
lCD23Awt3KotauWenCRr5w==,game 3,2022-05-01 00:00:00.000 +0300,90.75,20,uk,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,47.94,22.98,0,0,1,42.81,0,90.75,1,2022-06-01
lCD23Awt3KotauWenCRr5w==,game 3,2022-07-01 00:00:00.000 +0300,22.98,20,uk,2022-05-01 00:00:00.000 +0300,,2022-08-01,2022-06-01,90.75,,0,0,1,0,0,22.98,1,2022-08-01
lGI5+OCzV6nnDMpyZWtZAg==,game 3,2022-05-01 00:00:00.000 +0300,17.25,18,ru,,,2022-06-01,2022-04-01,,,17.25,1,1,0,0,17.25,1,2022-06-01
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-10-01 00:00:00.000 +0300,46.29,19,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,14.73,46.29,1,1,0,0,0,0,
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-11-01 00:00:00.000 +0200,14.73,19,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,46.29,,0,0,1,0,31.56,14.73,1,2022-12-01
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-01 00:00:00.000 +0300,69.18,20,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,66.33,69.18,1,1,0,0,0,0,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-09-01 00:00:00.000 +0300,66.33,20,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,69.18,23.79,0,0,1,0,2.85,0,0,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-10-01 00:00:00.000 +0300,23.79,20,uk,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,66.33,31.38,0,0,1,0,42.54,23.79,1,2022-11-01
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-12-01 00:00:00.000 +0200,31.38,20,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,23.79,,0,0,1,0,0,31.38,1,2023-01-01
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-09-01 00:00:00.000 +0300,15.78,23,uk,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,29.31,15.78,1,1,0,0,0,0,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-10-01 00:00:00.000 +0300,29.31,23,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,15.78,50.76,0,0,1,13.53,0,0,0,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-11-01 00:00:00.000 +0200,50.76,23,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,29.31,45.60,0,0,1,21.45,0,0,0,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-01 00:00:00.000 +0200,45.60,23,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,50.76,,0,0,1,0,5.16,45.60,1,2023-01-01
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-05-01 00:00:00.000 +0300,13.2,29,uk,,2022-11-01 00:00:00.000 +0200,2022-06-01,2022-04-01,,29.16,13.2,1,1,0,0,13.2,1,2022-06-01
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-11-01 00:00:00.000 +0200,29.16,29,uk,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,13.2,36.6,0,0,1,0,0,0,0,
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-01 00:00:00.000 +0200,36.6,29,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,29.16,,0,0,1,7.44,0,36.6,1,2023-01-01
LuDHi0aoGmgpUtTGreh0fQ==,game 3,2022-12-01 00:00:00.000 +0200,12.09,22,uk,,,2023-01-01,2022-11-01,,,12.09,1,1,0,0,12.09,1,2023-01-01
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-01 00:00:00.000 +0300,82.23,21,uk,,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,18.66,82.23,1,1,0,0,82.23,1,2022-05-01
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-06-01 00:00:00.000 +0300,18.66,21,uk,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,82.23,93.36,0,0,1,0,0,0,0,
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-01 00:00:00.000 +0300,93.36,21,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,18.66,58.50,0,0,1,74.70,0,0,0,
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-08-01 00:00:00.000 +0300,58.50,21,uk,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,93.36,13.08,0,0,1,0,34.86,58.50,1,2022-09-01
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-11-01 00:00:00.000 +0200,13.08,21,uk,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,58.50,33.09,0,0,1,0,0,0,0,
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-12-01 00:00:00.000 +0200,33.09,21,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,13.08,,0,0,1,20.01,0,33.09,1,2023-01-01
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-01 00:00:00.000 +0200,68.43,25,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,37.14,68.43,1,1,0,0,0,0,
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-12-01 00:00:00.000 +0200,37.14,25,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,68.43,,0,0,1,0,31.29,37.14,1,2023-01-01
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-05-01 00:00:00.000 +0300,86.46,17,ru,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,18.54,86.46,1,1,0,0,0,0,
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-06-01 00:00:00.000 +0300,18.54,17,ru,2022-05-01 00:00:00.000 +0300,,2022-07-01,2022-05-01,86.46,,0,0,1,0,67.92,18.54,1,2022-07-01
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-07-01 00:00:00.000 +0300,36.21,16,uk,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,17.22,36.21,1,1,0,0,0,0,
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-08-01 00:00:00.000 +0300,17.22,16,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,36.21,23.85,0,0,1,0,18.99,0,0,
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-09-01 00:00:00.000 +0300,23.85,16,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,17.22,29.85,0,0,1,6.63,0,0,0,
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-10-01 00:00:00.000 +0300,29.85,16,uk,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,23.85,16.2,0,0,1,6.00,0,29.85,1,2022-11-01
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-12-01 00:00:00.000 +0200,16.2,16,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,29.85,,0,0,1,0,0,16.2,1,2023-01-01
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-07-01 00:00:00.000 +0300,22.77,30,uk,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,18.84,22.77,1,1,0,0,0,0,
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-08-01 00:00:00.000 +0300,18.84,30,uk,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,22.77,13.89,0,0,1,0,3.93,18.84,1,2022-09-01
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-11-01 00:00:00.000 +0200,13.89,30,uk,2022-08-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,18.84,,0,0,1,0,0,13.89,1,2022-12-01
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-09-01 00:00:00.000 +0300,14.55,20,uk,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,48.27,14.55,1,1,0,0,0,0,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-10-01 00:00:00.000 +0300,48.27,20,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.55,45.72,0,0,1,33.72,0,0,0,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-11-01 00:00:00.000 +0200,45.72,20,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,48.27,18.0,0,0,1,0,2.55,0,0,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-12-01 00:00:00.000 +0200,18.0,20,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,45.72,,0,0,1,0,27.72,18.0,1,2023-01-01
mcbWtEz8ADI9GXCi1lfaSA==,game 3,2022-08-01 00:00:00.000 +0300,16.05,17,uk,,,2022-09-01,2022-07-01,,,16.05,1,1,0,0,16.05,1,2022-09-01
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,2022-11-01 00:00:00.000 +0200,12.54,25,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,14.88,12.54,1,1,0,0,0,0,
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,2022-12-01 00:00:00.000 +0200,14.88,25,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,12.54,,0,0,1,2.34,0,14.88,1,2023-01-01
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-08-01 00:00:00.000 +0300,26.70,32,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,27.12,26.70,1,1,0,0,0,0,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-09-01 00:00:00.000 +0300,27.12,32,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,26.70,31.17,0,0,1,0.42,0,0,0,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-10-01 00:00:00.000 +0300,31.17,32,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,27.12,22.14,0,0,1,4.05,0,0,0,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-11-01 00:00:00.000 +0200,22.14,32,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,31.17,,0,0,1,0,9.03,22.14,1,2022-12-01
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-01 00:00:00.000 +0300,69.78,21,uk,,,2022-11-01,2022-09-01,,,69.78,1,1,0,0,69.78,1,2022-11-01
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-09-01 00:00:00.000 +0300,15.33,27,ru,,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,,21.45,15.33,1,1,0,0,15.33,1,2022-10-01
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-11-01 00:00:00.000 +0200,21.45,27,ru,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,15.33,12.72,0,0,1,0,0,0,0,
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-12-01 00:00:00.000 +0200,12.72,27,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,21.45,,0,0,1,0,8.73,12.72,1,2023-01-01
mq7MyR1XHK5rM4mgtKjsgg==,game 3,2022-10-01 00:00:00.000 +0300,12.51,40,uk,,,2022-11-01,2022-09-01,,,12.51,1,1,0,0,12.51,1,2022-11-01
MRcEXu/KG95hsIyJM/816A==,game 3,2022-05-01 00:00:00.000 +0300,37.98,32,uk,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,23.4,37.98,1,1,0,0,0,0,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-06-01 00:00:00.000 +0300,23.4,32,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,37.98,14.73,0,0,1,0,14.58,0,0,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-07-01 00:00:00.000 +0300,14.73,32,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,23.4,26.13,0,0,1,0,8.67,0,0,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-08-01 00:00:00.000 +0300,26.13,32,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,14.73,14.67,0,0,1,11.40,0,0,0,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-09-01 00:00:00.000 +0300,14.67,32,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,26.13,32.10,0,0,1,0,11.46,0,0,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-10-01 00:00:00.000 +0300,32.10,32,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.67,37.92,0,0,1,17.43,0,0,0,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-11-01 00:00:00.000 +0200,37.92,32,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,32.10,,0,0,1,5.82,0,37.92,1,2022-12-01
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-10-01 00:00:00.000 +0300,43.68,29,ru,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,17.28,43.68,1,1,0,0,0,0,
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-11-01 00:00:00.000 +0200,17.28,29,ru,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,43.68,50.28,0,0,1,0,26.40,0,0,
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-12-01 00:00:00.000 +0200,50.28,29,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,17.28,,0,0,1,33.00,0,50.28,1,2023-01-01
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-08-01 00:00:00.000 +0300,68.43,14,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,27.54,68.43,1,1,0,0,0,0,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-09-01 00:00:00.000 +0300,27.54,14,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,68.43,68.58,0,0,1,0,40.89,0,0,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-10-01 00:00:00.000 +0300,68.58,14,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,27.54,28.08,0,0,1,41.04,0,0,0,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-11-01 00:00:00.000 +0200,28.08,14,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,68.58,32.22,0,0,1,0,40.50,0,0,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-12-01 00:00:00.000 +0200,32.22,14,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,28.08,,0,0,1,4.14,0,32.22,1,2023-01-01
mTha7D/MRe45dQaUAEKV3g==,game 3,2022-08-01 00:00:00.000 +0300,14.73,42,uk,,,2022-09-01,2022-07-01,,,14.73,1,1,0,0,14.73,1,2022-09-01
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-08-01 00:00:00.000 +0300,12.75,32,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,26.31,12.75,1,1,0,0,0,0,
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-09-01 00:00:00.000 +0300,26.31,32,uk,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,12.75,,0,0,1,13.56,0,26.31,1,2022-10-01
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-11-01 00:00:00.000 +0200,15.3,22,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,36.36,15.3,1,1,0,0,0,0,
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-12-01 00:00:00.000 +0200,36.36,22,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,15.3,,0,0,1,21.06,0,36.36,1,2023-01-01
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-01 00:00:00.000 +0300,77.70,16,ru,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,42.57,77.70,1,1,0,0,0,0,
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-11-01 00:00:00.000 +0200,42.57,16,ru,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,77.70,25.74,0,0,1,0,35.13,0,0,
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-12-01 00:00:00.000 +0200,25.74,16,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,42.57,,0,0,1,0,16.83,25.74,1,2023-01-01
n8oSWohH4Vi8muIgqbRC+Q==,game 3,2022-12-01 00:00:00.000 +0200,26.7,14,uk,,,2023-01-01,2022-11-01,,,26.7,1,1,0,0,26.7,1,2023-01-01
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-11-01 00:00:00.000 +0200,12.6,26,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,13.38,12.6,1,1,0,0,0,0,
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-12-01 00:00:00.000 +0200,13.38,26,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,12.6,,0,0,1,0.78,0,13.38,1,2023-01-01
nfIwLLLuemHymdg1HYidrA==,game 3,2022-10-01 00:00:00.000 +0300,72.78,19,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,64.50,72.78,1,1,0,0,0,0,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-11-01 00:00:00.000 +0200,64.50,19,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,72.78,13.92,0,0,1,0,8.28,0,0,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-12-01 00:00:00.000 +0200,13.92,19,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,64.50,,0,0,1,0,50.58,13.92,1,2023-01-01
ngOdQ8biXsraLxTHS862fw==,game 3,2022-07-01 00:00:00.000 +0300,13.92,25,ru,,,2022-08-01,2022-06-01,,,13.92,1,1,0,0,13.92,1,2022-08-01
ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,2022-07-01 00:00:00.000 +0300,17.76,18,uk,,,2022-08-01,2022-06-01,,,17.76,1,1,0,0,17.76,1,2022-08-01
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-01 00:00:00.000 +0200,28.08,28,uk,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,18.03,28.08,1,1,0,0,0,0,
njexPkl3G77JLZwwcq2UVA==,game 3,2022-12-01 00:00:00.000 +0200,18.03,28,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,28.08,,0,0,1,0,10.05,18.03,1,2023-01-01
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-04-01 00:00:00.000 +0300,19.11,20,ru,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,40.62,19.11,1,1,0,0,0,0,
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-05-01 00:00:00.000 +0300,40.62,20,ru,2022-04-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-06-01,2022-04-01,19.11,42.84,0,0,1,21.51,0,40.62,1,2022-06-01
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-08-01 00:00:00.000 +0300,42.84,20,ru,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,40.62,30.57,0,0,1,0,0,42.84,1,2022-09-01
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-10-01 00:00:00.000 +0300,30.57,20,ru,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,42.84,31.08,0,0,1,0,0,0,0,
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-11-01 00:00:00.000 +0200,31.08,20,ru,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,30.57,,0,0,1,0.51,0,31.08,1,2022-12-01
NMmQVq8bB84KydONJjvTfQ==,game 3,2022-03-01 00:00:00.000 +0200,15.33,18,uk,,,2022-04-01,2022-02-01,,,15.33,1,1,0,0,15.33,1,2022-04-01
NntDesROB4ANrudTCXEScA==,game 3,2022-07-01 00:00:00.000 +0300,39.12,37,ru,,2022-10-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,47.79,39.12,1,1,0,0,39.12,1,2022-08-01
NntDesROB4ANrudTCXEScA==,game 3,2022-10-01 00:00:00.000 +0300,47.79,37,ru,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,39.12,27.63,0,0,1,0,0,0,0,
NntDesROB4ANrudTCXEScA==,game 3,2022-11-01 00:00:00.000 +0200,27.63,37,ru,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,47.79,,0,0,1,0,20.16,27.63,1,2022-12-01
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-09-01 00:00:00.000 +0300,40.38,25,uk,,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,,18.39,40.38,1,1,0,0,40.38,1,2022-10-01
